videoId,actualStartTime,actualEndTime,duration_in_minutes
7862b0c58cd72a776f989a7804f9f6ed4ac86e8848800468dee828f6bd02ae05,2024-05-12T00:05:55Z,2024-05-12T12:01:16Z,715.35
8c0074f8cba3fd15c0f5bfdabdb1f4f02233485e58fbb780566d2c03fcbe7269,2024-05-11T15:16:10Z,2024-05-12T11:01:21Z,1185.183333
ab905c18fe84f5d46251f07b6698262ecf48bf073f3bb7ae147fec2f55a25373,2024-05-12T02:59:18Z,2024-05-12T11:19:51Z,500.55
e6342f17d769a7b9f184dfd1a87a862e34e385311482051812036f19d5575ae4,2024-05-12T06:45:03Z,2024-05-12T15:06:01Z,500.9666667
ae5ac6a55485863bea3a9fb05859c5b0f351a4f640d4e26512cc7c1c08b9489e,2024-05-12T04:50:08Z,2024-05-12T12:50:11Z,480.05
2dc3a5ee0f81284d7c5a7363be75cc3a1cb4cd4e4c15018792b1b406848d4224,2024-05-11T22:00:36Z,2024-05-12T13:45:56Z,945.3333333
4ec958200fb959ba7d891a295d3095394aaebfe01ddadf0aeef5a970c5232fa7,2024-05-12T01:29:10Z,2024-05-12T09:52:10Z,503
d074913f0843a9dbac859ab8af902e704cdf256dcccb12e1de553ccf5df66b27,2024-05-12T00:00:53Z,2024-05-12T11:56:15Z,715.3666667
926fb00063d936fd693eeb3a553b73e4b922cd7f81f0d1b406b56b06e3eff83b,2024-05-12T06:13:26Z,2024-05-13T04:26:01Z,1332.583333
8b95cce5b7819051fa958e4eab9676964c078661110dc4e73a035310b52dd06b,2024-05-12T05:02:15Z,2024-05-13T06:11:54Z,1509.65
6522238cc0b2b139c99ca46a691ff027b35d29a91576cf1259c18ac6455c5907,2024-05-11T21:02:28Z,2024-05-13T16:29:43Z,2607.25
277f150897f98fac02d3479e6074cff94db9a47ec25f3210786297a5caf878d6,2024-05-12T06:21:42Z,2024-05-12T11:31:46Z,310.0666667
e5501924f347c96053c4b4a903247dbaca57454384f9d3eab82ecb4b2b3c1d1d,2024-05-12T06:05:16Z,2024-05-12T09:56:35Z,231.3166667
8c64aaca02ba95b5279d61678a1452f4bddf5dabff8d81a3ac741de30cb6a34d,2024-05-12T04:46:14Z,2024-05-12T11:01:27Z,375.2166667
83b8a47a056b4e391f64bbf9859841fccc5e97f0409c44b9fec49e6341b0b368,2024-05-12T04:37:34Z,2024-05-13T00:54:54Z,1217.333333
3c4fc23c421bc90f99f3f9e5e35d5fe3a2d80efbcf800bad349f3f6d4a0e3346,2024-05-12T06:15:19Z,2024-05-12T17:16:15Z,660.9333333
d4d7aa9eb45164d6624758b848c934baacc8b970ae6703b10cd2ccd8938d0fdb,2024-05-12T07:19:32Z,2024-05-12T15:49:27Z,509.9166667
7ede87d62213267342e1ece3db29a8785b45f3c59c815c1ab501f17b2881f2bb,2024-05-12T08:12:36Z,2024-05-12T12:05:10Z,232.5666667
6602867abeaaec6c2a4e228360e1c6c3ca8053372810d4af43334e58caa58720,2024-05-12T04:12:23Z,2024-05-12T16:29:31Z,737.1333333
a895e5aaa9a11cfccd49576769f5b364c83541970e43de2f98cd3e610ad3e7b5,2024-05-12T06:32:32Z,2024-05-12T09:52:06Z,199.5666667
1892a11693f9fa883232dccbba5e5abc17ce754135793400332867494c81e700,2024-05-12T04:27:18Z,2024-05-13T09:13:45Z,1726.45
449ddbe371de40671f07194c790833908b027cb37db7882a8892d06bd21a7cff,2024-05-12T06:55:49Z,2024-05-12T11:56:34Z,300.75
4eca50e4da8484c8f7c0a0887ac2c47e830d553cf774e15aced18ec863627274,2024-05-12T05:03:44Z,2024-05-12T12:01:26Z,417.7
3601bb5fee7e563a73653959bff907fa8e94b091f08bcdd093c840b36fbc9443,2024-05-11T23:01:41Z,2024-05-12T22:46:06Z,1424.416667
1e4ecf87c6377b40b4a15f0a1d56cbbeaa1f88777546c12601f18e5ed1ab4320,2024-05-12T01:12:36Z,2024-05-12T09:41:47Z,509.1833333
db5ebf2c695795e1cfc51505df04016e3ba423f5f02c4bfa0a9bbb6e5ec86e70,2024-05-12T04:19:43Z,2024-05-13T04:14:03Z,1434.333333
a5119decfa40b67d110f8942f6fa4f910a186fd2a3598f4721ca79245ace04cd,2024-05-11T17:51:53Z,2024-05-12T12:36:52Z,1124.983333
4a2ac191ae10926c68b20b29fdd801cc52ef4a0d00241019e919706a80709b24,2024-05-12T06:58:36Z,2024-05-12T09:43:43Z,165.1166667
fba9ab7c8c4ebb9139e3692153efd26ab30d3d54ebbc94458558aef13482f71d,2024-05-12T01:56:27Z,2024-05-12T09:57:21Z,480.9
ccc818afe64d3c396531b423ddbf0f7fbfad191bae47f2475322e1600c7fb979,2024-05-12T04:51:29Z,2024-05-12T13:20:59Z,509.5
c785556a404ec24c356cbaff835cb7d179f4d5b8bc9b273227ce92fbe63e3a16,2024-05-12T05:31:13Z,2024-05-12T12:01:01Z,389.8
e5a86d475818e5dc86849407391c35201ced6ab93602c95401c799d7efe05f7e,2024-05-12T06:04:44Z,2024-05-12T13:33:13Z,448.4833333
1367819799b0efc2156c0121542533bcf50d6e4a036b40e5a024ef60cb0a543a,2024-05-12T03:59:59Z,2024-05-12T10:59:34Z,419.5833333
aefd6732c98d1d699f40bc40b8f7a41b392c69771399da3ce2600099b9726b2f,2024-05-12T03:48:34Z,2024-05-13T00:58:51Z,1270.283333
b98fb3f02751e4d8c3744b692a811d8d29e6de094f8eaa49148505a5363659ac,2024-05-12T08:08:11Z,2024-05-12T12:06:56Z,238.75
f46a88639428a163ce26869fb59454dc336448461b1891605926e386d9cd4a5d,2024-05-12T07:58:48Z,2024-05-12T11:50:42Z,231.9
c1aba6b9b341641b995782a799035ca7126e13e2ffe8d914b4571ba44b7880d2,2024-05-12T08:13:19Z,2024-05-12T10:26:03Z,132.7333333
a26bd5f77dd1f4a00e9244c7a0e8ad7a47fd01cb7718f7aef3e0df13b16a399f,2024-05-12T03:00:28Z,2024-05-12T17:01:30Z,841.0333333
012cfdc19349e3f8aa581648c1d12fd7e4392a56ff56014cb9e27a425ccd1a98,2024-05-12T01:38:51Z,2024-05-12T13:36:26Z,717.5833333
d30d0e517b8234810850cde2aaa4d0023d58e57883d06c3ad14460d684a389fe,2024-05-12T08:03:59Z,2024-05-12T14:51:50Z,407.85
112f4c209930f4fc5e94f9731b2b549a9025fa664cfdb6e3c31548c79f6ef275,2024-05-12T07:39:28Z,2024-05-12T09:29:41Z,110.2166667
4a32a7077e2558d966c567a936a03a6734d505f4e7ab01d56077ee5ee4da0af3,2024-05-12T07:14:35Z,2024-05-12T10:56:01Z,221.4333333
e0cda7642d6d64e6333fca362a3cc5936e3a204d320960e16aa83cdafd6c8e91,2024-05-12T01:51:51Z,2024-05-12T17:14:29Z,922.6333333
288e069796e4122e654c1a18e8979448aff99270fe0082da63c1f8a138ec6a86,2024-05-12T06:48:34Z,2024-05-13T03:54:20Z,1265.766667
3112f367686806c41873657ea71b3bdeb982bce6974a220a02b49eaf2f94712b,2024-05-12T07:11:48Z,2024-05-12T09:25:11Z,133.3833333
c542dbc2fcc5859c9d5504727d84c38a52962f45654cf2d4e28a5bd7bafc7438,2024-05-12T03:16:09Z,2024-05-13T00:42:26Z,1286.283333
e2b5cf910b2db88c2886d8e608c75c74a86d7cfd460845be325ac1f3aa014dd4,2024-05-12T07:54:37Z,2024-05-12T14:53:32Z,418.9166667
6aca07448bb8b0ec67cec929ab218c367a9daf68cee7cc547c8c3ce1e320af3e,2024-05-12T06:38:40Z,2024-05-12T13:30:28Z,411.8
8953ecb9f53af9b9d4e95436e28b2ff07bb27662c6b00cd348e4753f18287f55,2024-05-12T03:04:43Z,2024-05-13T04:00:44Z,1496.016667
662a69fa118ae7e91a5a14a80de9a60a74bed578ceb4f55f18f2ad1eeb3e656c,2024-05-12T07:00:24Z,2024-05-12T13:17:22Z,376.9666667
eb0c48a06a38ff748a0704e91e714e1b1afa962e1c884a9243eed39a73823a8b,2024-05-12T01:58:58Z,2024-05-12T15:53:49Z,834.85
c6d5fd84dbd97b9589abf763874f8d00ab21c69c78ff88b7828e77eff592c50b,2024-05-12T05:04:35Z,2024-05-12T11:43:01Z,398.4333333
cf3f073ad131605fdfaced6951b44fb7d29f65c321a59a2ed44fa70731f9d0b1,2024-05-12T01:30:44Z,2024-05-12T22:22:23Z,1251.65
f8a40f96f7425e058e1deed4cad36ceae2979cbafef559b4616826fbb7cd6bd2,2024-05-12T05:49:23Z,2024-05-12T09:20:09Z,210.7666667
281e20036bf23fe632eeda790322b0e7bcf4f1cf791d4d6f3872b015087e2e93,2024-05-13T13:00:22Z,2024-05-13T17:01:03Z,240.6833333
a0b383521eaf9c36b713508b103d92afa99f6366441ac551c02bc5b5097a46fa,2024-05-13T10:34:04Z,2024-05-13T17:02:05Z,388.0166667
e2dbd34dab86d9342ea5523dd66d8e2a51c256e5b3a747f1b028ef4d85a6f829,2024-05-13T15:39:31Z,2024-05-13T17:06:05Z,86.56666667
ab5d5d6553a905164852cb10d8bd306347c86113573d7a34524bac48d3c12063,2024-05-13T15:59:48Z,2024-05-13T17:06:59Z,67.18333333
7412df823ed929409fe47234be33306f6eb132d78e5e3d6986a94609bf628e7a,2024-05-13T14:56:48Z,2024-05-13T17:14:36Z,137.8
8711f7a289c5e17b45b6df0c0b140168c3bef4239bd13b45c81f265f62c3a150,2024-05-13T13:11:24Z,2024-05-13T17:16:30Z,245.1
2c1ec859520a765b858c21e0746a3706fe602eca02a5ec06d8a426b8b20ec9b5,2024-05-13T11:24:26Z,2024-05-13T17:18:28Z,354.0333333
d73f6ecf929a9a178d4b0a88bf374a53448d97f8c5f3a8aec9e14daf4bec3d90,2024-05-13T16:04:19Z,2024-05-13T17:17:31Z,73.2
5ab1de43f351d247e0056353e50cdd8f4134c6ef52fffaee29a3201243077a82,2024-05-13T08:22:03Z,2024-05-13T17:34:35Z,552.5333333
9d33039acee030f7bbddd8e15d6adf775e35fb9c45ed6898a7c2e29233138597,2024-05-13T11:27:09Z,2024-05-13T17:39:45Z,372.6
95b63b8d9f7f5aee9e5c53c49bd4bb15422c52c48da28fe3ca54e1cf7524c9da,2024-05-13T13:07:48Z,2024-05-13T17:39:21Z,271.55
ead33271c8acac5145feebefbe89bccfe7c698114a3681ede08e115adbcd62f9,2024-05-10T09:33:05Z,2024-05-13T17:43:35Z,4810.5
8e90b371723f1cf64552c4fa5989bd73d97ace9b2f5c776e93c6c44c1332888f,2024-05-13T14:08:59Z,2024-05-13T17:45:31Z,216.5333333
8174d20845c4d648021cbc5217b83154a31bf2ad35e8bde41ad67231cf1f4acc,2024-05-13T09:33:08Z,2024-05-13T17:43:28Z,490.3333333
a09518eaf62a34e417fff306bd06b685cc98f11459e207c8b6f61a932cf40b9c,2024-05-13T13:23:44Z,2024-05-13T17:44:26Z,260.7
d680a359f88da6ffc26d64e6f2a19549e6b48f7f27513952514472a2179d09aa,2024-05-13T14:28:33Z,2024-05-13T17:50:09Z,201.6
de787824d6261adef5c2e4c2a40d0bc3bc65a1ebb796f8bb5a3c08791e70a377,2024-05-13T12:56:18Z,2024-05-13T17:51:54Z,295.6
01eb9227a67abebfb3ca4f56b7fc1ebba1d745af6462e46b2dab66736df95ead,2024-05-13T13:28:45Z,2024-05-13T17:55:42Z,266.95
2ab54f980834f213eeefcab03c637488c37460bc1e4db196a6c0d5fdbfa5f13d,2024-05-13T13:28:11Z,2024-05-13T17:54:22Z,266.1833333
dbdf0234c0fdfa07b31d50b9d35d2abbcd463a0d357d9823638d4f95f742f599,2024-05-13T14:33:38Z,2024-05-13T17:58:09Z,204.5166667
b244cc065fa2dffe2009168ea49ef9d68c7da16f0f5cd241c7a7007500978eef,2024-05-12T02:49:49Z,2024-05-13T18:02:59Z,2353.166667
584a622ac28ac836420946c9c060b0f81b45e48b7d89d404d975ac00daa7bc78,2024-05-12T05:41:53Z,2024-05-13T18:05:56Z,2184.05
c91d10dc118369615e66184a7a81e29339262d87ab56923a27a005ead58b07e6,2024-05-13T11:00:39Z,2024-05-13T18:08:02Z,427.3833333
f764861bdb3e25267242cadf82be91146c57dcbbd0e231bf10b36184a0d1ab69,2024-05-13T13:43:45Z,2024-05-13T18:07:45Z,264
008198380b18dc737fd1323e4a33d3692600cd739a3a88c69714f8eb667e72b0,2024-05-13T17:03:17Z,2024-05-13T18:09:13Z,65.93333333
da3db9ed235aab046b36852170745449df1dbba0b1a4f671a57612c9bb91889e,2024-05-13T17:21:03Z,2024-05-13T18:07:25Z,46.36666667
7f6daf35ed7df23c7cfa2c1d37ea3a9a10bdb95f572c23267cedefcc4db40f6c,2024-05-13T15:37:53Z,2024-05-13T18:08:55Z,151.0333333
eb2083c804a13957308f0016c40c45b99534f62b4bc93fcc2b3d4409a26cfab7,2024-05-13T13:02:10Z,2024-05-13T18:09:43Z,307.55
94b2889fc4c2e1c6de9eb6aac4060338bc039e590ef925dcb63112c03df2330a,2024-05-13T13:25:22Z,2024-05-13T18:16:33Z,291.1833333
03ab6da9e009b7903fc7ab8ff91f733dd43b08d0ccfdbba4ebba5704aed562d0,2024-05-13T07:38:11Z,2024-05-13T18:12:44Z,634.55
b27e5d62100c1ac353d93f292cc8003e60c8ee0175091cb5bf2f74845c2089ac,2024-05-13T13:14:23Z,2024-05-13T18:17:10Z,302.7833333
7ade090b44fb5afd7bc142d5f8ba6088b0b5f6e561b3bae35723f84962d29405,2024-05-13T12:47:19Z,2024-05-13T18:21:42Z,334.3833333
b72278f138352485e20e07023d0549a4cd884adf9612efe8427482186a841fc5,2024-05-13T13:23:06Z,2024-05-13T18:19:19Z,296.2166667
71867e87ffd859a9c7a9503f15b21a15887d860b80421ae77c59d6ff190c33da,2024-05-13T15:41:38Z,2024-05-13T18:25:48Z,164.1666667
b1f140f23d4d5086acd58cbb9d40055883e3af69b4e25c3581dcf6076cbd96b6,2024-05-13T08:15:22Z,2024-05-13T18:29:10Z,613.8
8eb3563d3dd9058b31fbf51aca3b2bbe5329f92f20ca82b9ab9a2feceb6abb9c,2024-05-13T13:57:30Z,2024-05-13T18:27:52Z,270.3666667
4d17cf3f749ea21ea67cc8efc378926f8d0430f69e379d20c42388b25f5907e3,2024-05-13T12:51:58Z,2024-05-13T18:28:16Z,336.3
d6500774189d582141abe7e60db54e35881e6428dc19329f1f4789987f4d60eb,2024-05-13T10:35:35Z,2024-05-13T18:43:24Z,487.8166667
7ab02cbcc74394576d46566d58ff31cfbb33e3291b77cde33ccf4ee9d4fbb491,2024-05-13T12:05:07Z,2024-05-13T18:46:29Z,401.3666667
e29d333eb4df6b4423b3f22bb887293616c5c629512d02cb40a385ed631f318b,2024-05-13T13:48:09Z,2024-05-13T18:45:31Z,297.3666667
eed7c8eec73f56b33a0e9ed4e167820c4e01dceecb115d1209b9d720f89a38ce,2024-05-13T13:31:27Z,2024-05-13T18:45:19Z,313.8666667
acfda24330eda7a835b2b34dd9593301edf338893d085bbde4be460d682057b0,2024-05-13T01:59:36Z,2024-05-13T18:52:30Z,1012.9
216211fbdee79fb835a1dba71ef6aeb194aa533fb68b6eb829c07d0e552dd361,2024-05-13T09:19:50Z,2024-05-13T18:58:45Z,578.9166667
3ce703374e0bb43e84d3020e5c193ec5ce6232d457fa1eb8161e8ec387d7c894,2024-05-12T19:06:16Z,2024-05-13T19:01:14Z,1434.966667
65cd40f5204451c15ee8ce65ed6c55cc6b243c7d6eb4273918a47bc4fa899b79,2024-05-13T12:42:27Z,2024-05-13T19:03:48Z,381.35
e4c38fd5ac87bf9a303bb80296ff70465d8d89630867964d10ed6ea4b46aba4c,2024-05-13T14:24:44Z,2024-05-13T19:06:16Z,281.5333333
dfe87e29de633d6ddd0e41f84279e61cb214cdceed4ec260ddfb02c3120c28ae,2024-05-13T16:39:34Z,2024-05-13T19:05:11Z,145.6166667
e66820f9ac996c6b8787ae4c948eeb4dfada3e1a1895cf49214c012a63a9591a,2024-05-13T15:34:03Z,2024-05-13T19:03:58Z,209.9166667
13a74d0c967ad78a3a0b1e50754a248c8fe43080d13d3a483571b8a768b9fcc9,2024-05-13T15:54:22Z,2024-05-13T19:07:21Z,192.9833333
514ef6bae2cade2efb36df81c27600bfa6b4b9166e95b5b79a148bba69e76634,2024-05-13T14:21:51Z,2024-05-13T19:11:24Z,289.55
cfbdca358aa1dd87de35ec8075efa11b7b6eca3218583f72b862b35aa684aef6,2024-05-13T14:21:59Z,2024-05-13T19:11:41Z,289.7
9ab37b8092fbc44b2df9497b3acffc73c0fc65f90c12aa24176392065dec8282,2024-05-13T08:00:11Z,2024-05-13T19:16:09Z,675.9666667
43cbc2fd658d44f619a305d360977b4d0c2ee0f05da8aecf0c0d984ecd2822fb,2024-05-13T16:04:20Z,2024-05-13T19:16:26Z,192.1
fb358feed810d522f9ae9585d22cd822e373e4e8c0e38abfe02bc28552d3b164,2024-05-13T15:36:32Z,2024-05-13T19:26:12Z,229.6666667
129255e90f783a417e948ce2acdf84229bd494264e84df671966d34ca63e69a6,2024-04-14T15:30:23Z,2024-05-14T02:58:29Z,42448.1
422f74e0585a2603d9b2d7de4d6cd2f52fd7733d006eb2c3c432949f03b8fafb,2024-05-11T16:09:48Z,2024-05-13T22:21:55Z,3252.116667
77da06c8fdd90ba4e1fbbf6c2727a486f28a7f7d335d95b78444524152247976,2024-05-11T23:33:29Z,2024-05-13T22:23:20Z,2809.85
c5465948cc6978d39fd89973da5ee62f1fe9a5ae1f0f781b614334b7b7e5a411,2024-05-13T11:54:12Z,2024-05-14T01:42:26Z,828.2333333
b677ae0de8d3833c476826c1562090d335960fec1a2ecbb2eeae7775336d98a1,2024-05-13T14:03:32Z,2024-05-13T20:31:11Z,387.65
1af2c42f2cdba78a7778aed5d4d3dd4ba702a69be4bcf8fac92f5c59cadb75f1,2024-05-13T12:22:48Z,2024-05-14T02:27:12Z,844.4
c38281067b8f677573292d9d6878d4fcdb0d73af7018210f7395e46b5014f2d7,2024-05-13T05:19:49Z,2024-05-13T22:45:41Z,1045.866667
475e69fe82bc37736c3f5ef254a0d6c000cad914a3c37b4a81f74b07c4c9f0c6,2024-05-13T11:29:56Z,2024-05-14T02:12:48Z,882.8666667
4e5d54f6832a4081532a79493105085097082f92ef609073886bd5ce074fc31c,2024-05-13T12:00:36Z,2024-05-14T00:13:38Z,733.0333333
d0e4feed515c06c43febcd6bcbf1baa9a7c6b1179e7edae8fd4bf4859d12d195,2024-05-13T05:28:39Z,2024-05-14T03:42:13Z,1333.566667
77a4c8e19d894b2c7d5cc8c56ca739be96ddba127a91edf010f895aef36d0b09,2024-05-13T13:48:33Z,2024-05-14T05:03:43Z,915.1666667
60fa4f942545a4646af524cc7574ce49c0bcd23cddcda676b5a9a793f000f23e,2024-05-13T11:12:19Z,2024-05-13T23:49:52Z,757.55
4500443b828a42fc68ea847466e8532652fc6cbcb9779a8a43c0cc88016aa34d,2024-05-13T02:06:55Z,2024-05-13T20:02:30Z,1075.583333
5fd8a57d12616b9896761bc7a56e22fa4fd608305dd6abbbc414daf5a2f93d02,2024-05-13T10:12:24Z,2024-05-14T01:00:49Z,888.4166667
3fe9d3f025f0736d2d39d860a067eae32b3db25dca082de294dde6cb7887d84c,2024-05-13T12:06:51Z,2024-05-14T01:00:44Z,773.8833333
2f70feac200a778c84aab41e565662fa5649fd651517452a0862d35386b67d1b,2024-05-13T08:29:44Z,2024-05-14T02:42:39Z,1092.916667
d8a99208e9838109c3140bcd14cf12c52a0a2a2a17317966d9e97cde19625dc8,2024-05-13T15:30:48Z,2024-05-14T01:34:01Z,603.2166667
5e017d9c219119099805897526399b226aa66901223c0d0cceafde600c9911f8,2024-05-13T08:52:02Z,2024-05-14T06:44:40Z,1312.633333
61358395f852a8596a22ef98490f158a1153ff876621f11f2eea252b3190e976,2024-05-13T15:36:03Z,2024-05-14T03:41:07Z,725.0666667
2640d854b8dc36c4a941b99462774531f43f00d40cc9b9c9eab9a47c1dd6fbb7,2024-05-13T07:48:57Z,2024-05-14T03:32:44Z,1183.783333
75d10c0efbfde0da073ce07857509beea52246bbd9b2d2238db99994fd69b570,2024-05-13T14:04:07Z,2024-05-14T02:09:06Z,724.9833333
be30621c8eded7aa68c4cc01bbdbe3f2d2fd41ded23f96064fcbd82295a417cc,2024-05-13T09:00:15Z,2024-05-13T20:40:57Z,700.7
5369d9002c33ff33cabcc31cf98a49de00626ccb268fafc0599bc15604319e49,2024-05-13T12:46:54Z,2024-05-14T02:01:13Z,794.3166667
54c159fed611a02452ad68d65c1e6c7c5791adae77b7cff3129950c144a59310,2024-05-13T10:17:01Z,2024-05-13T20:21:15Z,604.2333333
b784739dac939131de70323d5d01fd76c98c7b170e41b868c8d0ce0feaf7c950,2024-05-13T10:49:12Z,2024-05-14T04:00:48Z,1031.6
170def028eed1b3791330979593999579a27b789543e948243f5d32fd8d0a178,2024-05-13T12:31:28Z,2024-05-14T00:53:55Z,742.45
d8a42f49f89b53dae378113a600c1fb1dd93722afda6ecb0b42b2d77aa8d5a7f,2024-05-13T09:19:29Z,2024-05-14T00:41:01Z,921.5333333
8e3089f1668ed5a4c03acfa2b57931d44dc264df642df73f357d1edca480ec04,2024-05-13T14:46:21Z,2024-05-14T01:56:59Z,670.6333333
405f363c9c91a02906b3bb4d8642d3b555757ff3aeb6883e7ce764e884002c72,2024-05-13T11:40:44Z,2024-05-14T03:28:49Z,948.0833333
a2477d078dbcc4f3e6320eeecba1e593a50e7ede814a888dd07076d2b330e063,2024-05-13T11:55:05Z,2024-05-14T02:35:25Z,880.3333333
eb8fadbe050bbfa8fd72a565c64aed0a8d4baa381cce9e0454c38bbbf4c742c4,2024-05-13T15:32:56Z,2024-05-14T02:30:08Z,657.2
110c650cfcaa9fe1da80f93de8e0996d9932628c71dc1aa871ad87359976c047,2024-05-13T14:51:42Z,2024-05-14T01:17:31Z,625.8166667
2f620e16d8fce3628e210b0c45b6e7ef43b47cd11b86015a7291434f5a31a916,2024-05-13T13:33:21Z,2024-05-14T05:32:26Z,959.0833333
c8dd9f23617b1a3c4b2593c21ec64baff2567a1ad1f0412483ef7e1549f51fd8,2024-05-13T05:52:24Z,2024-05-14T02:11:24Z,1219
396cd77233b0c029edcb54b1e868fef2dd64a0ca099659b761813544792a1468,2024-05-13T08:59:41Z,2024-05-14T00:53:03Z,953.3666667
c46b3d5d998cd40e336df7d5445e5b77f754a8a6f5488e58a97368d56a6b19b2,2024-05-13T14:43:22Z,2024-05-14T04:15:47Z,812.4166667
ce1ad34dc878a52cf6e663b8d7e11ff02775e63ba2bec8be61ae53117847f0f4,2024-05-13T13:47:43Z,2024-05-13T21:17:19Z,449.6
4309332e071c221535993b2c5abe367e2650eb14344d20d3c2399e83838176e7,2024-05-13T14:33:55Z,2024-05-14T01:34:53Z,660.9666667
ae3d8a9389d7462032407612448cd6b5c6da53d6b66728edc5ae86705d97db42,2024-05-13T12:23:18Z,2024-05-14T02:17:29Z,834.1833333
a44b210d5ea7104a52742a6e117e172b65346a34cfa6b234bab07c6c82e2cae6,2024-05-13T12:13:42Z,2024-05-14T04:44:17Z,990.5833333
1a25e0c4a0ac06d27ecf89fc20160d6a1f68f9993ae19d0813eb99ba54118dfb,2024-05-13T14:05:16Z,2024-05-13T19:59:52Z,354.6
e719a611bf3b95b51152ed35b6a055772bf5d6f61dbe4b8d29d9f98270f49340,2024-05-13T08:05:00Z,2024-05-13T20:57:32Z,772.5333333
d59b392a3742a117f245af448e77fe7b5b98e14de562ca837b1cb74e79dffe28,2024-05-13T12:54:01Z,2024-05-14T02:57:39Z,843.6333333
40fc4694a25f7d71f5f701ae043c62a3e6bf392de57999fbc6930e94443fef24,2024-05-13T13:19:16Z,2024-05-14T05:15:43Z,956.45
79de68ed33f63ca798cd681b2a05275d2eb9f42066cb0ad9ef04c1150028b746,2024-05-13T04:13:16Z,2024-05-14T00:57:32Z,1244.266667
ca7c011c7a4a3e2f3b9785a3ff7eae09dd3c0dd34ee9e48a1a0f0f4027c17ab2,2024-05-12T22:07:19Z,2024-05-13T19:51:20Z,1304.016667
b0c8990e05c054f754e9fa7e6a56e2137d8b16b4f77d90bb3c35f27a85e928df,2024-05-13T12:48:02Z,2024-05-13T20:11:53Z,443.85
a6109cf82315ef0436a4ca44152a57d16641f45e8a6d1314f447bafd999e2144,2024-05-13T14:15:06Z,2024-05-14T00:56:39Z,641.55
9ba7e214fe1171e385704a1dd9906afc426df1b5eac5ac1c3462a97819d9f9b3,2024-05-13T13:27:28Z,2024-05-13T23:37:46Z,610.3
dc8b8c96753bb0d1eb32432e4deca8289065a7a81336d3f87bed9bbfff8463cb,2024-05-13T11:31:11Z,2024-05-14T03:42:33Z,971.3666667
dd70a35343bd2be2049280fa0e6954b63423e284f7b6621d1eb951edf6f563bc,2024-05-13T07:59:19Z,2024-05-13T23:49:04Z,949.75
ecdd0bf87a95031400954500d3b47836e2c18083994fd3a46367705b64fdf351,2024-05-13T05:45:24Z,2024-05-14T03:28:43Z,1303.316667
351eced8bd69a83940a186d2823ff3ab44a752292fe0d992c5c9a627cf6cca75,2024-05-13T12:58:25Z,2024-05-13T21:10:44Z,492.3166667
ec29ad23ba49334a793aac1cf2c1e5b90099e58fc22a6c0cf0ffb4921ae94f88,2024-05-13T00:10:46Z,2024-05-14T03:52:45Z,1661.983333
11c17b8bcae439ad20e78234da8bbe38ee1fabefb34e9e6d8b76715eb08da482,2024-05-13T16:09:19Z,2024-05-14T01:33:51Z,564.5333333
65f105763ec34c8c580ba2ad099bc35317e964535136a734e06b3730b4683f16,2024-05-13T10:52:09Z,2024-05-14T06:59:53Z,1207.733333
6b6bb1c792351cc687912103bfeca94a4a94c79ebdac19eb1831dbb07cc3078e,2024-05-13T02:53:17Z,2024-05-14T04:12:14Z,1518.95
444b5fd98c5c91f95ec7bf4bad04076e4603ce19e8c96bddc50c733ac9a88332,2024-05-13T07:02:09Z,2024-05-14T03:29:40Z,1227.516667
e2c9f3d8b5f48e0bc17b4bb77ae81c8949dfbf54df0e06b8c29c0c117a59a72f,2024-05-13T14:25:33Z,2024-05-14T02:11:02Z,705.4833333
1848cb6886c5b55fc274df55d82c0539ee54be1c19496f9bf0e1dd24c475049d,2024-05-13T09:24:07Z,2024-05-14T03:40:16Z,1096.15
5f2ff79f5fc318a21ff2004265dd9172e12cc6459b5fba27cdca081b894ac4f1,2024-05-13T17:33:09Z,2024-05-13T20:28:29Z,175.3333333
b9dcccb844978125c3969b831dcc6e910e968f20e653f91c211188831cca7a20,2024-05-13T13:02:53Z,2024-05-14T03:15:26Z,852.55
b4b37e018f6920c3ab0eccabdb5db5b0f78080750f4c2de8967d65304e8bb2b2,2024-05-13T12:33:06Z,2024-05-13T21:23:05Z,529.9833333
aa38f30affa8db285ab62aa4f3cae8cfc77bcd3a13d63cb2baea80b8d202c33f,2024-05-13T11:57:48Z,2024-05-13T22:09:21Z,611.55
cacb99e51172b0af1b22947f544ac49205009aded2288a06049be6a8ad75c0b9,2024-05-13T14:19:28Z,2024-05-13T20:40:37Z,381.15
48798508f5b24429cf80e830cf4bdbdb27eaeef4882401e473b2033c2b3c8f33,2024-05-13T11:33:40Z,2024-05-14T01:55:50Z,862.1666667
6cdd81f261bd480c4a24f136607a08aaeda826fc066a7a1c849741db0b35fc89,2024-05-13T15:10:02Z,2024-05-14T02:26:31Z,676.4833333
afc8c365f7a53767b37e5071dc37be4146276623bbf6dfeb916f828726117429,2024-05-13T15:51:37Z,2024-05-14T00:56:02Z,544.4166667
99aaeaa560b8ba4cfd26afddc89d8fc7ae2d0144ce2974730dd238ee69b7df4a,2024-05-13T15:02:24Z,2024-05-14T00:38:01Z,575.6166667
0342926767b69f4d3abecce7e4715396816a5355bc2f24a7a647c8bce0a347f1,2024-05-13T15:38:47Z,2024-05-13T21:21:37Z,342.8333333
